_mileage,_mpg,_price,_year,brand_audi,brand_bmw,brand_ford,brand_hyundi,brand_merc,brand_skoda,brand_toyota,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto
16078,60.1,13990,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,1
1456,52.3,13990,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
23995,51.4,13990,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,0,0,1
20402,64.2,13990,2014,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
24893,53.3,13990,2017,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
47687,68.9,13990,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
33500,55.4,13990,2016,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
5000,52.3,13990,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
57138,68.9,13990,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
42947,42.8,13990,2014,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,1,0,0
14954,60.1,13990,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,1
63000,62.8,13990,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
14413,58.9,13989,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
21,53.3,13989,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10580,64.2,13989,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
7534,57.7,13989,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
16064,51.4,13989,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,1,0,0,0
54876,78.5,13989,2018,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
26991,44.8,13989,2017,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
10995,76.3,13988,2019,0,0,0,0,0,0,1,1.5,0,0,1,0,0,1,0,0,0
42102,51.4,13988,2016,0,1,0,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
2000,47.9,13988,2019,0,0,0,0,0,0,1,1.5,0,0,0,0,1,0,1,0,0
50672,47.9,13987,2013,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
22030,49.6,13987,2016,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
21798,60.1,13985,2018,0,0,0,1,0,0,0,1.7,1,0,0,0,0,1,0,0,0
29032,76.4,13985,2016,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
33036,45.6,13985,2019,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
16492,61.7,13985,2018,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
84222,68.9,13985,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
55697,70.6,13985,2016,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
51000,57.7,13985,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
18045,61.7,13985,2018,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
77120,54.3,13985,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
55203,56.5,13985,2018,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
15563,61.7,13985,2018,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
15445,52.3,13984,2016,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
27079,55.4,13982,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
15616,48.7,13982,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,1,0,0,0
46257,53.3,13981,2017,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,0,0,1
16429,42.8,13981,2016,0,0,0,0,0,0,1,1.8,0,0,0,0,1,0,0,0,1
30500,36.2,13981,2015,0,0,0,0,0,0,1,2.0,0,0,0,0,1,0,1,0,0
50000,62.8,13980,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0
21300,53.3,13980,2017,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,1,0,0
27483,55.4,13980,2017,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1
51900,62.8,13980,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0
12632,60.1,13980,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
29719,68.9,13980,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
24309,64.2,13980,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
42600,65.7,13980,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
36816,70.6,13980,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
13101,67.3,13980,2019,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
11879,45.6,13980,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
42700,65.7,13980,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
20034,68.9,13980,2017,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
16376,62.8,13980,2014,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
7527,58.9,13980,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
17403,68.9,13980,2017,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
1200,52.3,13980,2020,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0,1
42171,78.5,13980,2016,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
49900,62.8,13980,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0,0
12085,61.7,13980,2018,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
44824,64.2,13980,2016,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
19484,72.4,13980,2017,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
17533,58.9,13980,2016,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0,1
38120,65.7,13980,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
24610,65.7,13980,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
41800,65.7,13980,2019,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
43376,68.9,13980,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,1,0,0,0
40146,47.9,13980,2016,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
16808,57.7,13979,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
53855,56.5,13979,2015,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
57000,72.4,13977,2017,1,0,0,0,0,0,0,1.6,1,0,0,0,0,0,0,0,1
34000,68.9,13977,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,1,0,0,0
20206,74.3,13975,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
70381,55.4,13975,2015,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
19973,78.0,13975,2016,0,0,0,0,0,0,1,1.5,0,0,1,0,0,1,0,0,0
66269,57.6,13975,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
27549,42.2,13975,2014,0,0,0,0,0,0,1,2.2,1,0,0,0,0,1,0,0,0
18686,78.5,13975,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
9578,52.3,13975,2018,0,0,0,1,0,0,0,1.4,0,0,0,0,1,0,0,0,1
2442,47.9,13975,2019,0,0,0,0,0,0,1,1.5,0,0,0,0,1,0,0,0,1
36790,61.4,13975,2014,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
41655,64.2,13975,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
69416,47.9,13971,2014,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
70000,62.8,13970,2015,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
14000,56.5,13970,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
27034,48.7,13970,2017,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
9711,44.1,13970,2018,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
19316,38.2,13970,2017,0,0,1,0,0,0,0,1.5,0,0,0,0,1,1,0,0,0
51176,47.1,13970,2014,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
7178,44.1,13970,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
8295,44.8,13970,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
9141,62.8,13970,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12287,44.8,13970,2017,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
14252,64.2,13970,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
1563,47.9,13969,2019,0,0,0,0,0,0,1,1.5,0,0,0,0,1,1,0,0,0
35007,78.5,13969,2018,0,0,0,1,0,0,0,1.6,0,0,1,0,0,1,0,0,0
41317,74.3,13969,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
23452,64.2,13968,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
30200,57.7,13967,2014,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
3500,47.9,13966,2020,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
43475,51.4,13965,2013,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
7074,62.8,13965,2018,0,0,0,0,0,0,1,1.6,1,0,0,0,0,0,1,0,0
4546,47.9,13961,2019,0,0,0,0,0,0,1,1.5,0,0,0,0,1,0,1,0,0
33585,54.3,13960,2017,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,1,0,0
33330,60.1,13960,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
2971,60.1,13960,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
28051,49.6,13959,2015,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,1,0,0
14005,65.7,13952,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
30400,49.6,13950,2014,0,0,0,0,0,0,1,2.2,1,0,0,0,0,0,1,0,0
3300,68.9,13950,2019,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,1,0,0
24425,64.2,13950,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
6700,58.9,13950,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
31098,62.8,13950,2014,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
24649,44.8,13950,2014,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,0,0,1
43480,62.8,13950,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
40000,67.3,13950,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
62000,68.9,13950,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
85000,61.4,13950,2015,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
14459,58.9,13950,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
17427,44.8,13950,2018,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
16919,60.1,13950,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
8500,67.3,13950,2017,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
4354,54.3,13950,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
5878,68.9,13950,2017,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
28586,60.1,13950,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
9148,56.5,13950,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
35292,61.4,13950,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
25480,58.9,13950,2016,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
40000,74.3,13950,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,1,0,0,0
71501,56.5,13950,2015,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
1700,58.9,13950,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
45527,64.2,13950,2014,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
4478,60.1,13950,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
25510,46.3,13950,2015,0,1,0,0,0,0,0,2.0,0,0,0,0,1,0,1,0,0
22188,57.7,13950,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
41944,62.8,13950,2015,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
32000,61.7,13950,2017,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
56769,60.1,13950,2017,0,0,0,0,0,1,0,2.0,1,0,0,0,0,0,1,0,0
10497,55.4,13950,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
7573,44.8,13950,2018,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
15852,56.6,13950,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,1,0,0,0
68787,57.6,13950,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
3800,53.3,13950,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
11056,55.4,13950,2019,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,1,0,0
4478,60.1,13950,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
12679,57.7,13950,2017,0,0,0,0,0,1,0,1.4,0,0,0,0,1,0,0,0,1
39204,64.2,13950,2014,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,0,0,1
13200,54.3,13950,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
36916,50.4,13950,2015,0,1,0,0,0,0,0,1.6,0,0,0,0,1,0,1,0,0
54205,68.9,13950,2016,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,1
34925,47.9,13950,2013,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
58261,67.3,13950,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
32034,72.4,13950,2018,0,0,0,0,0,1,0,1.6,1,0,0,0,0,0,0,0,1
18258,60.1,13950,2014,1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,0,0,0
48128,65.7,13950,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
14107,78.5,13950,2016,0,0,0,0,0,0,1,1.5,0,0,1,0,0,1,0,0,0
10467,57.7,13950,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
23589,72.4,13950,2016,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
81035,50.4,13950,2013,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
6000,52.3,13949,2020,0,0,0,1,0,0,0,1.2,0,0,0,0,1,0,0,0,1
11982,48.7,13949,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1
20867,70.6,13949,2016,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
39200,68.9,13949,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
70976,65.7,13949,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
29572,58.9,13949,2017,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,1,0,0
13724,49.6,13946,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,1,0,0,0
19516,58.9,13942,2015,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
41969,67.3,13941,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
37531,68.9,13940,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
82732,50.4,13940,2015,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,1,0,0
79983,68.9,13940,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
69986,53.3,13940,2015,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3500,50.4,13940,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
9137,56.5,13940,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
35000,62.8,13940,2017,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
27740,58.9,13930,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
32398,54.3,13930,2016,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
30973,50.4,13930,2013,1,0,0,0,0,0,0,1.8,0,0,0,0,1,0,0,0,1
8998,60.1,13930,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
38146,57.6,13923,2015,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
11373,51.4,13922,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,0,0,1
4969,51.4,13920,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,1,0,0
9366,61.4,13920,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,1
11478,44.1,13920,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
45000,60.1,13919,2016,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
43097,52.3,13917,2015,0,0,0,0,1,0,0,2.0,0,0,0,0,1,1,0,0,0
10661,44.8,13910,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
67840,64.2,13910,2016,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
13708,68.9,13908,2016,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,1
25504,78.5,13901,2017,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
51933,51.4,13900,2016,0,0,0,0,1,0,0,1.6,0,0,0,0,1,1,0,0,0
47275,51.4,13900,2016,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,1,0,0
29867,68.9,13900,2015,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
52000,43.5,13900,2012,0,1,0,0,0,0,0,2.0,0,0,0,0,1,1,0,0,0
18716,65.7,13900,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
60187,62.8,13900,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
20544,54.3,13900,2016,0,1,0,0,0,0,0,1.5,0,0,0,0,1,1,0,0,0
11805,55.4,13900,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
18457,54.3,13900,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
30516,56.5,13900,2014,1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,0,0,0
27984,60.1,13900,2016,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
12892,74.3,13900,2018,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
31400,65.7,13900,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
8120,51.4,13900,2017,0,0,1,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
14392,53.3,13900,2017,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,1,0,0
20433,61.7,13900,2015,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
6483,54.3,13900,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
26108,52.3,13900,2016,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,1,0,0
59341,64.2,13900,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
30729,78.5,13900,2015,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
47608,68.9,13900,2017,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
37448,49.6,13900,2016,1,0,0,0,0,0,0,2.0,0,0,0,0,1,0,1,0,0
11805,55.4,13900,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
38811,68.9,13900,2016,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
31525,55.4,13900,2016,1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0,1
16265,44.8,13900,2018,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
24795,51.4,13900,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,0,0,1
57081,61.4,13900,2015,0,0,0,0,1,0,0,2.1,1,0,0,0,0,1,0,0,0
16349,72.4,13900,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
31672,67.3,13900,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
37360,62.8,13900,2016,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
16071,57.7,13900,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
8411,65.7,13900,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
10142,76.3,13900,2018,0,0,0,0,0,0,1,1.5,0,0,1,0,0,1,0,0,0
22139,64.2,13900,2017,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
3254,56.5,13900,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10762,58.9,13900,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
20524,53.3,13900,2017,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,1,0,0
14152,60.1,13900,2016,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,0,0
22118,62.8,13900,2014,0,0,0,0,1,0,0,2.1,1,0,0,0,0,0,1,0,0
46281,51.4,13900,2017,0,1,0,0,0,0,0,1.5,0,0,0,0,1,1,0,0,0
24595,54.3,13900,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
16700,51.4,13900,2017,0,0,0,0,0,1,0,1.2,0,0,0,0,1,0,1,0,0
33059,60.1,13900,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
69110,60.1,13900,2017,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
31926,60.1,13900,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
21291,65.7,13900,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
39237,60.1,13900,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
32260,58.9,13900,2016,1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,0,0,0
48649,68.9,13899,2016,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
12273,44.1,13899,2019,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0
14856,68.9,13899,2017,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
50827,72.4,13899,2017,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
34990,65.7,13899,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
14563,80.7,13899,2018,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
33606,60.1,13899,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
19300,70.6,13899,2017,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
38775,68.9,13899,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
40568,70.6,13899,2016,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
15952,80.7,13899,2019,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
19842,68.9,13899,2017,0,0,0,0,1,0,0,1.5,1,0,0,0,0,0,1,0,0
24169,50.4,13899,2016,0,1,0,0,0,0,0,1.5,0,0,0,0,1,0,1,0,0
17363,78.5,13899,2016,0,0,0,0,0,0,1,1.8,0,0,1,0,0,1,0,0,0
14563,80.7,13899,2018,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,1,0,0
62816,148.7,13899,2016,0,1,0,0,0,0,0,2.0,0,0,1,0,0,1,0,0,0
15192,61.4,13898,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,1
33026,60.1,13898,2017,0,0,1,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
7845,58.9,13898,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
60362,62.8,13898,2015,1,0,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
14698,58.9,13898,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
15687,61.4,13898,2019,0,0,0,0,0,1,0,1.0,0,0,0,0,1,0,0,0,1
17426,53.3,13898,2015,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,1,0,0
9174,57.7,13897,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
17849,61.7,13895,2017,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
25,47.9,13895,2019,0,0,0,0,0,0,1,1.5,0,0,0,0,1,0,1,0,0
31453,67.3,13895,2016,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
28536,48.7,13895,2018,0,0,1,0,0,0,0,1.0,0,0,0,0,1,1,0,0,0
42000,47.9,13895,2013,1,0,0,0,0,0,0,2.0,1,0,0,0,0,1,0,0,0
10571,60.1,13895,2018,0,0,0,0,0,0,1,1.5,0,0,0,0,1,1,0,0,0
12554,56.5,13895,2017,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,1,0,0
49631,64.2,13895,2018,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,1,0,0
10587,61.7,13895,2017,0,0,0,1,0,0,0,1.7,1,0,0,0,0,0,1,0,0
13600,58.9,13895,2019,0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0
10172,44.8,13894,2017,0,0,0,1,0,0,0,1.6,0,0,0,0,1,0,1,0,0
28173,58.9,13891,2014,0,1,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,1
36046,53.3,13891,2016,0,0,0,0,1,0,0,1.6,0,0,0,0,1,0,0,0,1
